OCCLY,OCC,ASECWT,Observations,OCCLY_label,OCC_label,EMPOCCLY_unadj,EMPOCC_unadj,EMPOCC_incimp,transition_prob,transition_prob_adj,incoming_prob,transition_adj_networkers
8965,8710,647.79,1,Production workers all other,Cutting workers,7279358.01,534642.01,616956.1,8.898999047856968e-05,0.00013793448524178302,0.0012116331823606604,1004.0745
8965,8720,2305.51,1,Production workers all other,Extruding forming pressing and compacting machine setters operators and tenders,7279358.01,271415.02999999997,329265.9,0.00031671886405817816,0.0004909142392901762,0.008494407992070302,3573.5405000000005
8965,8740,16198.11,8,Production workers all other,Inspectors testers sorters samplers and weighers,7279358.01,5951524.19,7125837.42,0.0022252113411303427,0.003449077578752031,0.0027216742271192885,25107.0705
8965,8800,7026.09,5,Production workers all other,Packaging and filling machine operators and tenders,7279358.01,2035778.78,2553341.85,0.0009652073699834417,0.0014960714234743347,0.003451303289446803,10890.4395
8965,8830,1772.36,1,Production workers all other,Photographic process workers and processing machine operators,7279358.01,276929.99,300767.38,0.00024347751512773856,0.0003773901484479948,0.0064000291192730695,2747.158
8965,8950,4960.88,2,Production workers all other,Helpers--production workers,7279358.01,329864.86,421206.6,0.0006814996587865309,0.0010563244711191229,0.015039128447934709,7689.3640000000005
8965,8965,6917409.52,3833,Production workers all other,Production workers all other,7279358.01,7344078.47,9050888.55,0.9502774160162512,0.9229299948251892,0.9419029968507403,6718337.8505
8965,9120,3371.8500000000004,2,Production workers all other,Bus drivers,7279358.01,4804022.27,5877182.67,0.0004632070569091299,0.0007179709382091514,0.0007018805930722716,5226.367500000001
8965,9130,10174.220000000001,6,Production workers all other,Driver/sales workers and truck drivers,7279358.01,26324692.88,32248726.71,0.0013976809474164056,0.002166405468495429,0.00038648959919034015,15770.041000000001
8965,9140,3137.58,2,Production workers all other,Taxi drivers and chauffeurs,7279358.01,4035001.4,4959079.22,0.00043102427380131014,0.0006680876243920307,0.0007775908082708472,4863.249
8965,9150,11832.28,1,Production workers all other,Motor vehicle operators all other,7279358.01,518131.56,608274.45,0.0016254565284116312,0.0025194576190380284,0.022836439455647135,18340.034
8965,9350,584.75,1,Production workers all other,Parking lot attendants,7279358.01,663546.95,769832.3,8.032988612411989e-05,0.00012451132349238585,0.0008812488701816805,906.3625000000001
8965,9520,1875.11,1,Production workers all other,Dredge excavating and loading machine operators,7279358.01,270816.09,325249.54,0.0002575927708767823,0.0003992687948590126,0.00692392390717996,2906.4205
8965,9600,17566.46,6,Production workers all other,Industrial truck and tractor operators,7279358.01,4688584.96,5605525.71,0.0024131880827770965,0.0037404415283044997,0.003746644275376424,27228.013
8965,9610,2527.87,1,Production workers all other,Cleaners of vehicles and equipment,7279358.01,2445076.7,3014741.89,0.0003472655138718751,0.0005382615465014064,0.0010338612281569734,3918.1984999999995
8965,9620,13420.08,8,Production workers all other,Laborers and freight stock and material movers hand,7279358.01,14454385.23,17641865.57,0.001843580159344299,0.0028575492469836636,0.00092844349908059,20801.124
8965,9640,1784.8,2,Production workers all other,Packers and packagers hand,7279358.01,3964948.59,4757604.76,0.00024518645704032355,0.00038003900841250153,0.0004501445502979397,2766.4400000000005
8965,9720,2332.94,1,Production workers all other,Refuse and recyclable material collectors,7279358.01,758429.88,897668.94,0.0003204870535004776,0.0004967549329257403,0.0030760127752350688,3616.0570000000002
9000,10,1098.98,1,Supervisors transportation and material moving workers,Chief executives,1596605.21,12680386.76,15079073.11,0.0006883229449063367,0.0010669005646048218,8.666770350149793e-05,1703.419
9000,20,3282.92,2,Supervisors transportation and material moving workers,General and operations managers,1596605.21,8101102.5,9721615.36,0.002056187703408534,0.0031870909402832276,0.00040524360727444195,5088.526
9000,205,3230.64,1,Supervisors transportation and material moving workers,Farmers Ranchers and Other Agricultural Managers,1596605.21,7228455.36,8588148.1,0.002023443228022537,0.0031363370034349324,0.00044693365859009744,5007.492000000001
9000,220,3846.18,1,Supervisors transportation and material moving workers,Construction managers,1596605.21,6798311.81,8250825.09,0.002408973724944816,0.003733909273664465,0.0005657551620892776,5961.579000000001
9000,630,372.85,1,Supervisors transportation and material moving workers,Human resource workers,1596605.21,5337938.5,6409378.82,0.00023352673388808497,0.00036196643752653174,6.984906251729953e-05,577.9175
9000,800,281.76,1,Supervisors transportation and material moving workers,Accountants and auditors,1596605.21,14958217.91,17785360.31,0.00017647443352636938,0.00027353537196587253,1.8836468468054293e-05,436.728
9000,1010,1594.14,1,Supervisors transportation and material moving workers,Computer programmers,1596605.21,3878797.49,4496157.1,0.000998455967709137,0.0015476067499491624,0.00041098820036619135,2470.917
9000,1550,704.59,1,Supervisors transportation and material moving workers,Engineering technicians except drafters,1596605.21,3195462.51,3904723.61,0.00044130508630871876,0.0006840228837785141,0.00022049703221209128,1092.1145000000001
9000,1650,1520.5,1,Supervisors transportation and material moving workers,Medical scientists,1596605.21,1396297.1,1539495.5,0.0009523331068173077,0.001476116315566827,0.001088951627844819,2356.775
9000,2000,2495.65,1,Supervisors transportation and material moving workers,Counselors,1596605.21,6488938.81,7769396.94,0.0015630977428665663,0.002422801501443178,0.0003846006370339005,3868.2575
9000,2016,1930.27,1,Supervisors transportation and material moving workers,Social and human service assistants,1596605.21,1535508.48,1820172.79,0.0012089839040422524,0.0018739250512654912,0.0012570884662258589,2991.9185
9000,2040,1839.74,1,Supervisors transportation and material moving workers,Clergy,1596605.21,3499593.23,4116181.31,0.0011522823478698281,0.0017860376391982337,0.0005257010969814911,2851.597
9000,2060,4014.61,1,Supervisors transportation and material moving workers,Religious workers all other,1596605.21,697988.0,789846.63,0.0025144663031633225,0.00389742276990315,0.0057516891407875205,6222.6455000000005
9000,2310,2948.31,1,Supervisors transportation and material moving workers,Elementary and middle school teachers,1596605.21,27021851.52,32141920.06,0.0018466117870177814,0.0028622482698775612,0.00010910836357078761,4569.8805
9000,4010,2001.83,1,Supervisors transportation and material moving workers,First-line supervisors/managers of food preparation and serving workers,1596605.21,4537306.49,5375486.24,0.0012538040008024274,0.0019433962012437626,0.0004411934711512071,3102.8365
9000,4230,717.39,1,Supervisors transportation and material moving workers,Maids and housekeeping cleaners,1596605.21,11496932.97,13911050.2,0.0004493220963496668,0.0006964492493419835,6.239838067004056e-05,1111.9544999999998
9000,4320,506.19,1,Supervisors transportation and material moving workers,First-line supervisors/managers of personal service workers,1596605.21,1553921.78,1952319.62,0.0003170414306740237,0.0004914142175447367,0.00032574998723552224,784.5945
9000,4620,569.94,1,Supervisors transportation and material moving workers,Recreation and fitness workers,1596605.21,3028545.03,3730193.21,0.0003569698986514018,0.0005533033429096728,0.00018818937620352968,883.407
9000,4700,5952.9400000000005,2,Supervisors transportation and material moving workers,First-line supervisors/managers of retail sales workers,1596605.21,26229527.18,32085839.1,0.0037284984182157344,0.005779172548234388,0.00022695567324366845,9227.057
9000,4740,2842.52,1,Supervisors transportation and material moving workers,Counter and rental clerks,1596605.21,898399.13,1063093.04,0.0017803524516871645,0.002759546300115105,0.0031639834735815026,4405.906
9000,5160,236.03,1,Supervisors transportation and material moving workers,Tellers,1596605.21,2885828.61,3517497.34,0.00014783241249726348,0.0002291402393707584,8.178933398265811e-05,365.8465
9000,5240,12808.390000000001,3,Supervisors transportation and material moving workers,Customer service representatives,1596605.21,17108971.29,20909646.29,0.008022264940498347,0.012434510657772438,0.0007486358929999702,19853.004500000003
9000,5620,3115.25,2,Supervisors transportation and material moving workers,Stock clerks and order fillers,1596605.21,11577879.11,13988323.53,0.0019511711351612086,0.0030243152594998735,0.0002690691421461906,4828.6375
9000,5630,1409.37,1,Supervisors transportation and material moving workers,Weighers measurers checkers and samplers record keeping,1596605.21,590385.33,701852.77,0.0008827291751102327,0.0013682302214208608,0.002387203625130726,2184.5235
9000,5860,440.11,1,Supervisors transportation and material moving workers,Office clerks general,1596605.21,9282059.52,11522735.6,0.00027565361633762926,0.00042726310532332536,4.74151236642792e-05,682.1705
9000,6260,1440.92,1,Supervisors transportation and material moving workers,Construction laborers,1596605.21,12199027.18,15447565.55,0.000902489852203351,0.001398859270915194,0.00011811761534250473,2233.4260000000004
9000,7260,1609.13,1,Supervisors transportation and material moving workers,Miscellaneous vehicle and mobile equipment mechanics installers and repairers,1596605.21,739412.98,909847.49,0.0010078446380617787,0.001562159188995757,0.0021762263356534532,2494.1515000000004
9000,9000,1527874.13,836,Supervisors transportation and material moving workers,Supervisors transportation and material moving workers,1596605.21,1566037.83,1823213.74,0.9569517376183433,0.9332751933084321,0.9756304098988463,1490072.0359999998
9000,9130,3633.01,1,Supervisors transportation and material moving workers,Driver/sales workers and truck drivers,1596605.21,26324692.88,32248726.71,0.0022754591913175582,0.0035269617465422155,0.00013800768793622485,5631.165500000001
9000,9140,1491.43,1,Supervisors transportation and material moving workers,Taxi drivers and chauffeurs,1596605.21,4035001.4,4959079.22,0.0009341257254196234,0.0014478948744004164,0.00036962316791265554,2311.7165000000005
9000,9600,414.59,1,Supervisors transportation and material moving workers,Industrial truck and tractor operators,1596605.21,4688584.96,5605525.71,0.00025966970256848903,0.00040248803898115804,8.842539988866918e-05,642.6145
9000,9620,380.9,1,Supervisors transportation and material moving workers,Laborers and freight stock and material movers hand,1596605.21,14454385.23,17641865.57,0.00023856868160914994,0.0003697814564941824,2.6351864430003156e-05,590.395
9030,2200,5137.26,3,Aircraft pilots and flight engineers,Postsecondary teachers,900729.66,11993285.9,13780683.22,0.005703442695558621,0.008840336178115863,0.0004283446624081562,7962.753000000001
9030,8740,373.76,1,Aircraft pilots and flight engineers,Inspectors testers sorters samplers and weighers,900729.66,5951524.19,7125837.42,0.000414952473087208,0.0006431763332851724,6.280071928935568e-05,579.3280000000001
9030,9030,894768.93,503,Aircraft pilots and flight engineers,Aircraft pilots and flight engineers,900729.66,904243.75,1135781.89,0.9933823318308403,0.9897426143378025,0.9895218297057625,891490.5285
9030,9120,449.71,1,Aircraft pilots and flight engineers,Bus drivers,900729.66,4804022.27,5877182.67,0.0004992730005138279,0.0007738731507964332,9.361113973353833e-05,697.0505
9040,2340,356.88,1,Air traffic controllers and airfield operations specialists,Other teachers and instructors,306776.51,7215768.95,8613033.87,0.001163322446037345,0.0018031497913578846,4.945834636237902e-05,553.164
9040,5520,461.45,1,Air traffic controllers and airfield operations specialists,Dispatchers,306776.51,2296701.45,2792681.05,0.0015041894830865636,0.0023314936987841738,0.00020091858260463063,715.2475000000001
9040,9040,305958.18,161,Air traffic controllers and airfield operations specialists,Air traffic controllers and airfield operations specialists,306776.51,306723.93,321893.11,0.997332488070876,0.9958653565098579,0.9975034553058837,305508.09849999996
9050,2025,1240.04,1,Flight attendants,Miscellaneous community and social service specialists including health educators and community health workers,743928.39,774634.33,896103.32,0.001666880867391013,0.00258366534445607,0.0016008069252494916,1922.0619999999997
9050,3850,1552.25,1,Flight attendants,Police and sheriff's patrol officers,743928.39,5490250.37,6710436.52,0.0020865583581236896,0.003234165455091719,0.0002827284541488041,2405.9874999999997
9050,4110,204.06,1,Flight attendants,Waiters and waitresses,743928.39,14448397.1,18117752.05,0.000274300594980654,0.0004251659222200137,1.412336597531639e-05,316.293
9050,4920,3664.96,2,Flight attendants,Real estate brokers and sales agents,743928.39,6813921.64,8696632.36,0.0049264956805856,0.007636068304907681,0.0005378635378612895,5680.688
9050,5400,334.76,1,Flight attendants,Receptionists and information clerks,743928.39,10323649.14,12422544.43,0.0004499895480531399,0.0006974837994823669,3.242651851688171e-05,518.878
